Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.461018	1	0	6	-90.0805
0.461018	1	0	1	-125.741
0.461018	1	0	2	-125.673
0.461018	1	0	3	-129.959
0.461018	1	0	8	-111.977
0.461018	1	0	9	-102.962
0.461018	1	0	7	-105.172
0.4625	1	0	4	-106.081
0.4625	1	0	5	-112.681
0.4625	1	0	6	-90.1009
0.4625	1	0	1	-125.823
0.4625	1	0	2	-125.776
0.4625	1	0	3	-130.069
0.4625	1	0	8	-111.87
0.4625	1	0	9	-102.881
0.4625	1	0	7	-105.172
0.462518	1	0	4	-106.078
0.462518	1	0	5	-112.665
0.462518	1	0	6	-90.0816
0.462518	1	0	1	-125.812
0.462518	1	0	2	-125.76
0.462518	1	0	3	-130.084
0.462518	1	0	8	-111.842
0.462518	1	0	9	-102.88
0.462518	1	0	7	-105.172
0.46275	1	0	4	-106.136
0.46275	1	0	5	-112.696
0.46275	1	0	6	-90.1755
0.46275	1	0	1	-125.82
0.46275	1	0	2	-125.763
0.46275	1	0	3	-130.008
0.46275	1	0	8	-111.875
0.46275	1	0	9	-102.869
0.46275	1	0	7	-105.172
0.462768	1	0	4	-106.121
0.462768	1	0	5	-112.691
0.462768	1	0	6	-90.177
0.462768	1	0	1	-125.836
0.462768	1	0	2	-125.739
0.462768	1	0	3	-130.03
0.462768	1	0	8	-111.867
0.462768	1	0	9	-102.838
0.462768	1	0	7	-105.172
0.462804	1	0	4	-106.145
0.462804	1	0	5	-112.687
0.462804	1	0	6	-90.1523
0.462804	1	0	1	-125.841
0.462804	1	0	2	-125.716
0.462804	1	0	3	-130.032
0.462804	1	0	8	-111.884
0.462804	1	0	9	-102.824
0.462804	1	0	7	-105.172
0.46325	1	0	4	-106.129
0.46325	1	0	5	-112.536
0.46325	1	0	6	-90.2223
0.46325	1	0	1	-125.736
0.46325	1	0	2	-125.728
0.46325	1	0	3	-129.976
0.46325	1	0	8	-111.937
0.46325	1	0	9	-102.778
0.46325	1	0	7	-105.172
0.463268	1	0	4	-106.135
0.463268	1	0	5	-112.54
0.463268	1	0	6	-90.2409
0.463268	1	0	1	-125.754
0.463268	1	0	2	-125.727
0.463268	1	0	3	-129.967
0.463268	1	0	8	-111.934
0.463268	1	0	9	-102.776
0.463268	1	0	7	-105.172
0.4635	1	0	4	-106.094
0.4635	1	0	5	-112.554
0.4635	1	0	6	-90.2867
0.4635	1	0	1	-125.721
0.4635	1	0	2	-125.776
0.4635	1	0	3	-130.019
0.4635	1	0	8	-111.965
0.4635	1	0	9	-102.784
0.4635	1	0	7	-105.172
0.465	1	0	4	-106.09
0.465	1	0	5	-112.403
0.465	1	0	6	-90.2205
0.465	1	0	1	-125.692
0.465	1	0	2	-125.484
0.465	1	0	3	-130.034
0.465	1	0	8	-111.941
0.465	1	0	9	-102.825
0.465	1	0	7	-105.172
0.465018	1	0	4	-106.093
0.465018	1	0	5	-112.387
0.465018	1	0	6	-90.217
0.465018	1	0	1	-125.703
0.465018	1	0	2	-125.497
0.465018	1	0	3	-130.034
0.465018	1	0	8	-111.951
0.465018	1	0	9	-102.822
0.465018	1	0	7	-105.172
0.465036	1	0	4	-106.085
0.465036	1	0	5	-112.401
0.465036	1	0	6	-90.2158
0.465036	1	0	1	-125.712
0.465036	1	0	2	-125.49
0.465036	1	0	3	-130.016
0.465036	1	0	8	-111.936
0.465036	1	0	9	-102.807
0.465036	1	0	7	-105.172
0.46525	1	0	4	-106.162
0.46525	1	0	5	-112.413
0.46525	1	0	6	-90.096
0.46525	1	0	1	-125.688
0.46525	1	0	2	-125.507
0.46525	1	0	3	-130.064
0.46525	1	0	8	-111.979
0.46525	1	0	9	-102.787
0.46525	1	0	7	-105.172
0.465268	1	0	4	-106.156
0.465268	1	0	5	-112.395
0.465268	1	0	6	-90.1094
0.465268	1	0	1	-125.708
0.465268	1	0	2	-125.49
0.465268	1	0	3	-130.084
0.465268	1	0	8	-111.945
0.465268	1	0	9	-102.779
0.465268	1	0	7	-105.172
0.46575	1	0	4	-106.211
0.46575	1	0	5	-112.353
0.46575	1	0	6	-90.1991
0.46575	1	0	1	-125.626
0.46575	1	0	2	-125.552
0.46575	1	0	3	-130.168
0.46575	1	0	8	-111.917
0.46575	1	0	9	-102.702
0.46575	1	0	7	-105.172
0.466	1	0	4	-106.215
0.466	1	0	5	-112.347
0.466	1	0	6	-90.212
0.466	1	0	1	-125.67
0.466	1	0	2	-125.583
0.466	1	0	3	-130.242
0.466	1	0	8	-111.859
0.466	1	0	9	-102.754
0.466	1	0	7	-105.172
0.466018	1	0	4	-106.209
0.466018	1	0	5	-112.315
0.466018	1	0	6	-90.2033
0.466018	1	0	1	-125.686
0.466018	1	0	2	-125.59
0.466018	1	0	3	-130.234
0.466018	1	0	8	-111.853
0.466018	1	0	9	-102.753
0.466018	1	0	7	-105.172
0.4675	1	0	4	-105.986
0.4675	1	0	5	-112.31
0.4675	1	0	6	-90.4185
0.4675	1	0	1	-125.657
0.4675	1	0	2	-125.849
0.4675	1	0	3	-130.211
0.4675	1	0	8	-111.98
0.4675	1	0	9	-102.607
0.4675	1	0	7	-105.172
0.467518	1	0	4	-105.968
0.467518	1	0	5	-112.305
0.467518	1	0	6	-90.4401
0.467518	1	0	1	-125.65
0.467518	1	0	2	-125.855
0.467518	1	0	3	-130.185
0.467518	1	0	8	-111.971
0.467518	1	0	9	-102.635
0.467518	1	0	7	-105.172
0.468	1	0	4	-105.899
0.468	1	0	5	-112.333
0.468	1	0	6	-90.4423
0.468	1	0	1	-125.662
0.468	1	0	2	-125.763
0.468	1	0	3	-130.284
0.468	1	0	8	-112.062
0.468	1	0	9	-102.554
0.468	1	0	7	-105.172
0.468018	1	0	4	-105.909
0.468018	1	0	5	-112.353
0.468018	1	0	6	-90.472
0.468018	1	0	1	-125.673
0.468018	1	0	2	-125.753
0.468018	1	0	3	-130.252
0.468018	1	0	8	-112.058
0.468018	1	0	9	-102.54
0.468018	1	0	7	-105.172
0.46825	1	0	4	-105.993
0.46825	1	0	5	-112.366
0.46825	1	0	6	-90.406
0.46825	1	0	1	-125.672
0.46825	1	0	2	-125.774
0.46825	1	0	3	-130.278
0.46825	1	0	8	-112.072
0.46825	1	0	9	-102.419
0.46825	1	0	7	-105.172
0.4685	1	0	4	-106.048
0.4685	1	0	5	-112.284
0.4685	1	0	6	-90.3276
0.4685	1	0	1	-125.733
0.4685	1	0	2	-125.798
0.4685	1	0	3	-130.292
0.4685	1	0	8	-112.077
0.4685	1	0	9	-102.437
0.4685	1	0	7	-105.172
0.468518	1	0	4	-106.055
0.468518	1	0	5	-112.266
0.468518	1	0	6	-90.3305
0.468518	1	0	1	-125.749
0.468518	1	0	2	-125.795
0.468518	1	0	3	-130.263
0.468518	1	0	8	-112.092
0.468518	1	0	9	-102.43
0.468518	1	0	7	-105.172
0.47	1	0	4	-106.077
0.47	1	0	5	-112.253
0.47	1	0	6	-90.4602
0.47	1	0	1	-125.862
0.47	1	0	2	-125.687
0.47	1	0	3	-130.395
0.47	1	0	8	-112.029
0.47	1	0	9	-102.295
0.47	1	0	7	-105.172
0.470018	1	0	4	-106.091
0.470018	1	0	5	-112.282
0.470018	1	0	6	-90.4706
0.470018	1	0	1	-125.83
0.470018	1	0	2	-125.653
0.470018	1	0	3	-130.398
0.470018	1	0	8	-111.995
0.470018	1	0	9	-102.282
0.470018	1	0	7	-105.172
0.47025	1	0	4	-106.124
0.47025	1	0	5	-112.412
0.47025	1	0	6	-90.498
0.47025	1	0	1	-125.869
0.47025	1	0	2	-125.65
0.47025	1	0	3	-130.404
0.47025	1	0	8	-112.087
0.47025	1	0	9	-102.281
0.47025	1	0	7	-105.172
0.470268	1	0	4	-106.103
0.470268	1	0	5	-112.418
0.470268	1	0	6	-90.5081
0.470268	1	0	1	-125.868
0.470268	1	0	2	-125.649
0.470268	1	0	3	-130.395
0.470268	1	0	8	-112.09
0.470268	1	0	9	-102.317
0.470268	1	0	7	-105.172
0.470286	1	0	4	-106.107
0.470286	1	0	5	-112.413
0.470286	1	0	6	-90.4859
0.470286	1	0	1	-125.88
0.470286	1	0	2	-125.622
0.470286	1	0	3	-130.401
0.470286	1	0	8	-112.094
0.470286	1	0	9	-102.319
0.470286	1	0	7	-105.172
0.47075	1	0	4	-106.123
0.47075	1	0	5	-112.498
0.47075	1	0	6	-90.5399
0.47075	1	0	1	-125.821
0.47075	1	0	2	-125.608
0.47075	1	0	3	-130.38
0.47075	1	0	8	-112.05
0.47075	1	0	9	-102.451
0.47075	1	0	7	-105.172
0.471	1	0	4	-106.123
0.471	1	0	5	-112.503
0.471	1	0	6	-90.5533
0.471	1	0	1	-125.884
0.471	1	0	2	-125.516
0.471	1	0	3	-130.34
0.471	1	0	8	-111.96
0.471	1	0	9	-102.531
0.471	1	0	7	-105.172
0.4725	1	0	4	-106.222
0.4725	1	0	5	-112.509
0.4725	1	0	6	-90.4882
0.4725	1	0	1	-125.86
0.4725	1	0	2	-125.693
0.4725	1	0	3	-130.436
0.4725	1	0	8	-111.749
0.4725	1	0	9	-102.564
0.4725	1	0	7	-105.172
0.472518	1	0	4	-106.246
0.472518	1	0	5	-112.504
0.472518	1	0	6	-90.4902
0.472518	1	0	1	-125.843
0.472518	1	0	2	-125.694
0.472518	1	0	3	-130.444
0.472518	1	0	8	-111.729
0.472518	1	0	9	-102.545
0.472518	1	0	7	-105.172
0.472536	1	0	4	-106.245
0.472536	1	0	5	-112.516
0.472536	1	0	6	-90.4886
0.472536	1	0	1	-125.84
0.472536	1	0	2	-125.717
0.472536	1	0	3	-130.463
0.472536	1	0	8	-111.725
0.472536	1	0	9	-102.531
0.472536	1	0	7	-105.172
0.472554	1	0	4	-106.248
0.472554	1	0	5	-112.49
0.472554	1	0	6	-90.4905
0.472554	1	0	1	-125.831
0.472554	1	0	2	-125.706
0.472554	1	0	3	-130.411
0.472554	1	0	8	-111.713
0.472554	1	0	9	-102.54
0.472554	1	0	7	-105.172
0.47325	1	0	4	-106.267
0.47325	1	0	5	-112.642
0.47325	1	0	6	-90.6033
0.47325	1	0	1	-125.646
0.47325	1	0	2	-125.813
0.47325	1	0	3	-130.492
0.47325	1	0	8	-111.867
0.47325	1	0	9	-102.543
0.47325	1	0	7	-105.172
0.4735	1	0	4	-106.3
0.4735	1	0	5	-112.691
0.4735	1	0	6	-90.5955
0.4735	1	0	1	-125.701
0.4735	1	0	2	-125.715
0.4735	1	0	3	-130.515
0.4735	1	0	8	-111.782
0.4735	1	0	9	-102.628
0.4735	1	0	7	-105.172
0.475	1	0	4	-106.507
0.475	1	0	5	-112.703
0.475	1	0	6	-90.5782
0.475	1	0	1	-125.524
0.475	1	0	2	-125.473
0.475	1	0	3	-130.599
0.475	1	0	8	-111.74
0.475	1	0	9	-102.483
0.475	1	0	7	-105.172
0.475018	1	0	4	-106.513
0.475018	1	0	5	-112.723
0.475018	1	0	6	-90.5815
0.475018	1	0	1	-125.533
0.475018	1	0	2	-125.492
0.475018	1	0	3	-130.621
0.475018	1	0	8	-111.761
0.475018	1	0	9	-102.471
0.475018	1	0	7	-105.172
0.475036	1	0	4	-106.517
0.475036	1	0	5	-112.715
0.475036	1	0	6	-90.5795
0.475036	1	0	1	-125.531
0.475036	1	0	2	-125.493
0.475036	1	0	3	-130.634
0.475036	1	0	8	-111.794
0.475036	1	0	9	-102.477
0.475036	1	0	7	-105.172
0.475054	1	0	4	-106.537
0.475054	1	0	5	-112.728
0.475054	1	0	6	-90.5844
0.475054	1	0	1	-125.553
0.475054	1	0	2	-125.482
0.475054	1	0	3	-130.642
0.475054	1	0	8	-111.783
0.475054	1	0	9	-102.512
0.475054	1	0	7	-105.172
0.47525	1	0	4	-106.549
0.47525	1	0	5	-112.689
0.47525	1	0	6	-90.6023
0.47525	1	0	1	-125.58
0.47525	1	0	2	-125.525
0.47525	1	0	3	-130.656
0.47525	1	0	8	-111.786
0.47525	1	0	9	-102.538
0.47525	1	0	7	-105.172
0.475268	1	0	4	-106.506
0.475268	1	0	5	-112.678
0.475268	1	0	6	-90.6303
0.475268	1	0	1	-125.576
0.475268	1	0	2	-125.516
0.475268	1	0	3	-130.649
0.475268	1	0	8	-111.802
0.475268	1	0	9	-102.527
0.475268	1	0	7	-105.172
0.47575	1	0	4	-106.584
0.47575	1	0	5	-112.711
0.47575	1	0	6	-90.7015
0.47575	1	0	1	-125.55
0.47575	1	0	2	-125.59
0.47575	1	0	3	-130.66
0.47575	1	0	8	-111.699
0.47575	1	0	9	-102.449
0.47575	1	0	7	-105.172
0.475768	1	0	4	-106.589
0.475768	1	0	5	-112.688
0.475768	1	0	6	-90.7301
0.475768	1	0	1	-125.543
0.475768	1	0	2	-125.586
0.475768	1	0	3	-130.672
0.475768	1	0	8	-111.673
0.475768	1	0	9	-102.453
0.475768	1	0	7	-105.172
0.476	1	0	4	-106.601
0.476	1	0	5	-112.794
0.476	1	0	6	-90.739
0.476	1	0	1	-125.64
0.476	1	0	2	-125.577
0.476	1	0	3	-130.644
0.476	1	0	8	-111.634
0.476	1	0	9	-102.481
0.476	1	0	7	-105.172
0.4775	1	0	4	-106.527
0.4775	1	0	5	-112.68
0.4775	1	0	6	-90.7311
0.4775	1	0	1	-125.594
0.4775	1	0	2	-125.667
0.4775	1	0	3	-130.73
0.4775	1	0	8	-111.427
0.4775	1	0	9	-102.617
0.4775	1	0	7	-105.172
0.477518	1	0	4	-106.516
0.477518	1	0	5	-112.666
0.477518	1	0	6	-90.7248
0.477518	1	0	1	-125.622
0.477518	1	0	2	-125.685
0.477518	1	0	3	-130.745
0.477518	1	0	8	-111.419
0.477518	1	0	9	-102.593
0.477518	1	0	7	-105.172
0.477536	1	0	4	-106.501
0.477536	1	0	5	-112.639
0.477536	1	0	6	-90.7066
0.477536	1	0	1	-125.639
0.477536	1	0	2	-125.69
0.477536	1	0	3	-130.751
0.477536	1	0	8	-111.423
0.477536	1	0	9	-102.594
0.477536	1	0	7	-105.172
0.477554	1	0	4	-106.497
0.477554	1	0	5	-112.656
0.477554	1	0	6	-90.6961
0.477554	1	0	1	-125.656
0.477554	1	0	2	-125.676
0.477554	1	0	3	-130.74
0.477554	1	0	8	-111.426
0.477554	1	0	9	-102.595
0.477554	1	0	7	-105.172
0.477571	1	0	4	-106.513
0.477571	1	0	5	-112.675
0.477571	1	0	6	-90.7004
0.477571	1	0	1	-125.653
0.477571	1	0	2	-125.679
0.477571	1	0	3	-130.739
0.477571	1	0	8	-111.432
0.477571	1	0	9	-102.597
0.477571	1	0	7	-105.172
0.47775	1	0	4	-106.515
0.47775	1	0	5	-112.668
0.47775	1	0	6	-90.6576
0.47775	1	0	1	-125.621
0.47775	1	0	2	-125.63
0.47775	1	0	3	-130.848
0.47775	1	0	8	-111.436
0.47775	1	0	9	-102.594
0.47775	1	0	7	-105.172
0.477768	1	0	4	-106.506
0.477768	1	0	5	-112.634
0.477768	1	0	6	-90.6566
0.477768	1	0	1	-125.612
0.477768	1	0	2	-125.663
0.477768	1	0	3	-130.839
0.477768	1	0	8	-111.43
0.477768	1	0	9	-102.595
0.477768	1	0	7	-105.172
0.47825	1	0	4	-106.481
0.47825	1	0	5	-112.589
0.47825	1	0	6	-90.623
0.47825	1	0	1	-125.532
0.47825	1	0	2	-125.625
0.47825	1	0	3	-130.826
0.47825	1	0	8	-111.488
0.47825	1	0	9	-102.64
0.47825	1	0	7	-105.172
0.4785	1	0	4	-106.382
0.4785	1	0	5	-112.631
0.4785	1	0	6	-90.6428
0.4785	1	0	1	-125.524
0.4785	1	0	2	-125.641
0.4785	1	0	3	-130.734
0.4785	1	0	8	-111.609
0.4785	1	0	9	-102.586
0.4785	1	0	7	-105.172
0.478518	1	0	4	-106.393
0.478518	1	0	5	-112.639
0.478518	1	0	6	-90.612
0.478518	1	0	1	-125.508
0.478518	1	0	2	-125.628
0.478518	1	0	3	-130.745
0.478518	1	0	8	-111.592
0.478518	1	0	9	-102.579
0.478518	1	0	7	-105.172
0.48	1	0	4	-106.345
0.48	1	0	5	-112.551
0.48	1	0	6	-90.7354
0.48	1	0	1	-125.501
0.48	1	0	2	-125.775
0.48	1	0	3	-130.623
0.48	1	0	8	-111.604
0.48	1	0	9	-102.787
0.48	1	0	7	-105.172
0.480018	1	0	4	-106.356
0.480018	1	0	5	-112.561
0.480018	1	0	6	-90.7262
0.480018	1	0	1	-125.491
0.480018	1	0	2	-125.763
0.480018	1	0	3	-130.615
0.480018	1	0	8	-111.621
0.480018	1	0	9	-102.795
0.480018	1	0	7	-105.172
0.48025	1	0	4	-106.403
0.48025	1	0	5	-112.531
0.48025	1	0	6	-90.7362
0.48025	1	0	1	-125.415
0.48025	1	0	2	-125.754
0.48025	1	0	3	-130.625
0.48025	1	0	8	-111.706
0.48025	1	0	9	-102.936
0.48025	1	0	7	-105.172
0.480268	1	0	4	-106.41
0.480268	1	0	5	-112.472
0.480268	1	0	6	-90.7387
0.480268	1	0	1	-125.411
0.480268	1	0	2	-125.759
0.480268	1	0	3	-130.607
0.480268	1	0	8	-111.715
0.480268	1	0	9	-102.959
0.480268	1	0	7	-105.172
0.4805	1	0	4	-106.371
0.4805	1	0	5	-112.454
0.4805	1	0	6	-90.7092
0.4805	1	0	1	-125.357
0.4805	1	0	2	-125.745
0.4805	1	0	3	-130.525
0.4805	1	0	8	-111.705
0.4805	1	0	9	-102.997
0.4805	1	0	7	-105.172
0.480518	1	0	4	-106.363
0.480518	1	0	5	-112.468
0.480518	1	0	6	-90.6995
0.480518	1	0	1	-125.361
0.480518	1	0	2	-125.746
0.480518	1	0	3	-130.542
0.480518	1	0	8	-111.703
0.480518	1	0	9	-102.964
0.480518	1	0	7	-105.172
0.48075	1	0	4	-106.386
0.48075	1	0	5	-112.598
0.48075	1	0	6	-90.6702
0.48075	1	0	1	-125.27
0.48075	1	0	2	-125.799
0.48075	1	0	3	-130.597
0.48075	1	0	8	-111.671
0.48075	1	0	9	-102.907
0.48075	1	0	7	-105.172
0.481	1	0	4	-106.48
0.481	1	0	5	-112.527
0.481	1	0	6	-90.7213
0.481	1	0	1	-125.368
0.481	1	0	2	-125.785
0.481	1	0	3	-130.535
0.481	1	0	8	-111.683
0.481	1	0	9	-102.984
0.481	1	0	7	-105.172
0.4825	1	0	4	-106.571
0.4825	1	0	5	-112.385
0.4825	1	0	6	-90.7724
0.4825	1	0	1	-125.401
0.4825	1	0	2	-125.846
0.4825	1	0	3	-130.511
0.4825	1	0	8	-111.671
0.4825	1	0	9	-103.027
0.4825	1	0	7	-105.172
0.482518	1	0	4	-106.569
0.482518	1	0	5	-112.371
0.482518	1	0	6	-90.7685
0.482518	1	0	1	-125.416
0.482518	1	0	2	-125.838
0.482518	1	0	3	-130.49
0.482518	1	0	8	-111.675
0.482518	1	0	9	-103.033
0.482518	1	0	7	-105.172
0.482536	1	0	4	-106.602
0.482536	1	0	5	-112.377
0.482536	1	0	6	-90.7833
0.482536	1	0	1	-125.413
0.482536	1	0	2	-125.846
0.482536	1	0	3	-130.475
0.482536	1	0	8	-111.665
0.482536	1	0	9	-103.057
0.482536	1	0	7	-105.172
0.48325	1	0	4	-106.525
0.48325	1	0	5	-112.425
0.48325	1	0	6	-90.6735
0.48325	1	0	1	-125.465
0.48325	1	0	2	-125.813
0.48325	1	0	3	-130.445
0.48325	1	0	8	-111.678
0.48325	1	0	9	-103.085
0.48325	1	0	7	-105.172
0.4835	1	0	4	-106.538
0.4835	1	0	5	-112.266
0.4835	1	0	6	-90.6843
0.4835	1	0	1	-125.447
0.4835	1	0	2	-125.891
0.4835	1	0	3	-130.431
0.4835	1	0	8	-111.674
0.4835	1	0	9	-103.107
0.4835	1	0	7	-105.172
0.485	1	0	4	-106.402
0.485	1	0	5	-112.305
0.485	1	0	6	-90.3368
0.485	1	0	1	-125.291
0.485	1	0	2	-125.85
0.485	1	0	3	-130.509
0.485	1	0	8	-111.777
0.485	1	0	9	-103.11
0.485	1	0	7	-105.172
0.485018	1	0	4	-106.395
0.485018	1	0	5	-112.303
0.485018	1	0	6	-90.3354
0.485018	1	0	1	-125.313
0.485018	1	0	2	-125.855
0.485018	1	0	3	-130.516
0.485018	1	0	8	-111.778
0.485018	1	0	9	-103.119
0.485018	1	0	7	-105.172
0.485036	1	0	4	-106.385
0.485036	1	0	5	-112.302
0.485036	1	0	6	-90.3309
0.485036	1	0	1	-125.336
0.485036	1	0	2	-125.841
0.485036	1	0	3	-130.474
0.485036	1	0	8	-111.803
0.485036	1	0	9	-103.104
0.485036	1	0	7	-105.172
0.485054	1	0	4	-106.392
0.485054	1	0	5	-112.278
0.485054	1	0	6	-90.3376
0.485054	1	0	1	-125.343
0.485054	1	0	2	-125.829
0.485054	1	0	3	-130.487
0.485054	1	0	8	-111.826
0.485054	1	0	9	-103.123
0.485054	1	0	7	-105.172
0.485089	1	0	4	-106.344
0.485089	1	0	5	-112.287
0.485089	1	0	6	-90.3292
0.485089	1	0	1	-125.324
0.485089	1	0	2	-125.808
0.485089	1	0	3	-130.483
0.485089	1	0	8	-111.818
0.485089	1	0	9	-103.153
0.485089	1	0	7	-105.172
0.48575	1	0	4	-106.129
0.48575	1	0	5	-112.283
0.48575	1	0	6	-90.3295
0.48575	1	0	1	-125.246
0.48575	1	0	2	-125.869
0.48575	1	0	3	-130.566
0.48575	1	0	8	-111.768
0.48575	1	0	9	-103.111
0.48575	1	0	7	-105.172
0.486	1	0	4	-106.02
0.486	1	0	5	-112.254
0.486	1	0	6	-90.3209
0.486	1	0	1	-125.258
0.486	1	0	2	-125.884
0.486	1	0	3	-130.571
0.486	1	0	8	-111.831
0.486	1	0	9	-103.014
0.486	1	0	7	-105.172
0.4875	1	0	4	-106.17
0.4875	1	0	5	-112.391
0.4875	1	0	6	-90.523
0.4875	1	0	1	-125.384
0.4875	1	0	2	-125.958
0.4875	1	0	3	-130.623
0.4875	1	0	8	-111.807
0.4875	1	0	9	-103.06
0.4875	1	0	7	-105.172
0.487518	1	0	4	-106.169
0.487518	1	0	5	-112.411
0.487518	1	0	6	-90.5026
0.487518	1	0	1	-125.402
0.487518	1	0	2	-125.938
0.487518	1	0	3	-130.632
0.487518	1	0	8	-111.814
0.487518	1	0	9	-103.064
0.487518	1	0	7	-105.172
0.48775	1	0	4	-106.179
0.48775	1	0	5	-112.497
0.48775	1	0	6	-90.6354
0.48775	1	0	1	-125.512
0.48775	1	0	2	-125.906
0.48775	1	0	3	-130.669
0.48775	1	0	8	-111.798
0.48775	1	0	9	-103.02
0.48775	1	0	7	-105.172
0.487768	1	0	4	-106.17
0.487768	1	0	5	-112.54
0.487768	1	0	6	-90.638
0.487768	1	0	1	-125.5
0.487768	1	0	2	-125.909
0.487768	1	0	3	-130.688
0.487768	1	0	8	-111.802
0.487768	1	0	9	-103.015
0.487768	1	0	7	-105.172
0.487804	1	0	4	-106.181
0.487804	1	0	5	-112.571
0.487804	1	0	6	-90.621
0.487804	1	0	1	-125.455
0.487804	1	0	2	-125.877
0.487804	1	0	3	-130.628
0.487804	1	0	8	-111.795
0.487804	1	0	9	-103.01
0.487804	1	0	7	-105.172
0.487821	1	0	4	-106.179
0.487821	1	0	5	-112.556
0.487821	1	0	6	-90.6373
0.487821	1	0	1	-125.459
0.487821	1	0	2	-125.84
0.487821	1	0	3	-130.63
0.487821	1	0	8	-111.784
0.487821	1	0	9	-102.995
0.487821	1	0	7	-105.172
0.48825	1	0	4	-106.293
0.48825	1	0	5	-112.679
0.48825	1	0	6	-90.5659
0.48825	1	0	1	-125.511
0.48825	1	0	2	-125.944
0.48825	1	0	3	-130.594
0.48825	1	0	8	-111.759
0.48825	1	0	9	-102.86
0.48825	1	0	7	-105.172
0.488268	1	0	4	-106.307
0.488268	1	0	5	-112.682
0.488268	1	0	6	-90.5752
0.488268	1	0	1	-125.497
0.488268	1	0	2	-125.931
0.488268	1	0	3	-130.611
0.488268	1	0	8	-111.737
0.488268	1	0	9	-102.83
0.488268	1	0	7	-105.172
0.4885	1	0	4	-106.318
0.4885	1	0	5	-112.665
0.4885	1	0	6	-90.5426
0.4885	1	0	1	-125.523
0.4885	1	0	2	-125.871
0.4885	1	0	3	-130.492
0.4885	1	0	8	-111.83
0.4885	1	0	9	-102.826
0.4885	1	0	7	-105.172
0.49	1	0	4	-106.472
0.49	1	0	5	-112.782
0.49	1	0	6	-90.6025
0.49	1	0	1	-125.656
0.49	1	0	2	-125.748
0.49	1	0	3	-130.401
0.49	1	0	8	-111.7
0.49	1	0	9	-102.892
0.49	1	0	7	-105.172
0.490018	1	0	4	-106.454
0.490018	1	0	5	-112.783
0.490018	1	0	6	-90.6118
0.490018	1	0	1	-125.65
0.490018	1	0	2	-125.78
0.490018	1	0	3	-130.385
0.490018	1	0	8	-111.707
0.490018	1	0	9	-102.884
0.490018	1	0	7	-105.172
0.49025	1	0	4	-106.473
0.49025	1	0	5	-112.804
0.49025	1	0	6	-90.5681
0.49025	1	0	1	-125.593
0.49025	1	0	2	-125.815
0.49025	1	0	3	-130.326
0.49025	1	0	8	-111.815
0.49025	1	0	9	-102.749
0.49025	1	0	7	-105.172
0.490268	1	0	4	-106.48
0.490268	1	0	5	-112.832
0.490268	1	0	6	-90.5747
0.490268	1	0	1	-125.593
0.490268	1	0	2	-125.82
0.490268	1	0	3	-130.312
0.490268	1	0	8	-111.806
0.490268	1	0	9	-102.755
0.490268	1	0	7	-105.172
0.490286	1	0	4	-106.469
0.490286	1	0	5	-112.822
0.490286	1	0	6	-90.579
0.490286	1	0	1	-125.612
0.490286	1	0	2	-125.822
0.490286	1	0	3	-130.318
0.490286	1	0	8	-111.812
0.490286	1	0	9	-102.746
0.490286	1	0	7	-105.172
0.49075	1	0	4	-106.362
0.49075	1	0	5	-112.752
0.49075	1	0	6	-90.6926
0.49075	1	0	1	-125.596
0.49075	1	0	2	-125.783
0.49075	1	0	3	-130.414
0.49075	1	0	8	-111.747
0.49075	1	0	9	-102.734
0.49075	1	0	7	-105.172
0.491	1	0	4	-106.461
0.491	1	0	5	-112.68
0.491	1	0	6	-90.6264
0.491	1	0	1	-125.634
0.491	1	0	2	-125.849
0.491	1	0	3	-130.421
0.491	1	0	8	-111.788
0.491	1	0	9	-102.719
0.491	1	0	7	-105.172
0.491018	1	0	4	-106.474
0.491018	1	0	5	-112.7
0.491018	1	0	6	-90.6209
0.491018	1	0	1	-125.639
0.491018	1	0	2	-125.86
0.491018	1	0	3	-130.422
0.491018	1	0	8	-111.773
0.491018	1	0	9	-102.721
0.491018	1	0	7	-105.172
0.4925	1	0	4	-106.629
0.4925	1	0	5	-112.602
0.4925	1	0	6	-90.5594
0.4925	1	0	1	-125.557
0.4925	1	0	2	-126.005
0.4925	1	0	3	-130.282
0.4925	1	0	8	-111.678
0.4925	1	0	9	-102.596
0.4925	1	0	7	-105.172
0.492518	1	0	4	-106.598
0.492518	1	0	5	-112.608
0.492518	1	0	6	-90.5435
0.492518	1	0	1	-125.546
0.492518	1	0	2	-125.991
0.492518	1	0	3	-130.273
0.492518	1	0	8	-111.699
0.492518	1	0	9	-102.589
0.492518	1	0	7	-105.172
0.49275	1	0	4	-106.601
0.49275	1	0	5	-112.675
0.49275	1	0	6	-90.4834
0.49275	1	0	1	-125.608
0.49275	1	0	2	-126.01
0.49275	1	0	3	-130.346
0.49275	1	0	8	-111.79
0.49275	1	0	9	-102.55
0.49275	1	0	7	-105.172
0.492768	1	0	4	-106.57
0.492768	1	0	5	-112.692
0.492768	1	0	6	-90.4729
0.492768	1	0	1	-125.601
0.492768	1	0	2	-126
0.492768	1	0	3	-130.373
0.492768	1	0	8	-111.786
0.492768	1	0	9	-102.57
0.492768	1	0	7	-105.172
0.493	1	0	4	-106.477
0.493	1	0	5	-112.623
0.493	1	0	6	-90.4377
0.493	1	0	1	-125.643
