Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.238821	UL	23	8	3	0	4	1	02	1623	28	1	0	27.4707	0	0.00139951	
0.238821	UL	23	8	3	0	4	1	02	1623	28	1	0	27.4707	0	0.00139951	
0.238875	UL	23	8	3	4	3	1	07	158	5	1	0	6.38571	0	0.0701	
0.238875	UL	23	8	3	4	3	1	07	158	5	1	0	6.38571	0	0.0701	
0.238929	UL	23	8	3	7	3	1	08	521	15	1	0	13.9462	0	0	
0.238929	UL	23	8	3	7	3	1	08	521	15	1	0	13.9462	0	0	
0.238982	UL	23	8	3	10	3	1	05	1164	27	1	1	27.168	0	0	
0.238982	UL	23	8	3	10	3	1	05	1164	27	1	1	27.168	0	0	
0.239071	UL	23	9	0	0	4	1	02	1623	28	1	0	27.5442	0	0.00139951	
0.239071	UL	23	9	0	0	4	1	02	1623	28	1	0	27.5442	0	0.00139951	
0.239089	UL	23	9	0	4	1	1	05	386	27	1	0	27.1826	0	0.263831	
0.239161	UL	23	9	0	5	4	1	07	212	5	1	0	6.35916	0	0.0048	
0.239161	UL	23	9	0	5	4	1	07	212	5	1	0	6.35916	0	0.0048	
0.239214	UL	23	9	0	9	3	1	08	521	15	1	0	13.9489	0	0	
0.239214	UL	23	9	0	9	3	1	08	521	15	1	0	13.9489	0	0	
0.239321	UL	23	9	1	0	4	1	02	1623	28	1	0	27.5748	0	0.00139951	
0.239321	UL	23	9	1	0	4	1	02	1623	28	1	0	27.5748	0	0.00139951	
0.239393	UL	23	9	1	4	4	1	07	212	5	1	0	6.33993	0	0.0048	
0.239393	UL	23	9	1	4	4	1	07	212	5	1	0	6.33993	0	0.0048	
0.239482	UL	23	9	1	8	5	1	08	871	15	1	0	13.9879	0	0	
0.239482	UL	23	9	1	8	5	1	08	871	15	1	0	13.9879	0	0	
0.239571	UL	23	9	2	0	4	1	02	1623	28	1	0	27.6201	0	0.00119964	
0.239571	UL	23	9	2	0	4	1	02	1623	28	1	0	27.6201	0	0.00119964	
0.239643	UL	23	9	2	4	4	1	07	212	5	1	0	6.36444	0	0.0048	
0.239643	UL	23	9	2	4	4	1	07	212	5	1	0	6.36444	0	0.0048	
0.239732	UL	23	9	2	8	5	1	08	871	15	1	0	14.0591	0	0	
0.239732	UL	23	9	2	8	5	1	08	871	15	1	0	14.0591	0	0	
0.239821	UL	23	9	3	0	4	1	02	1623	28	1	0	27.577	0	0.00139951	
0.239821	UL	23	9	3	0	4	1	02	1623	28	1	0	27.577	0	0.00139951	
0.239893	UL	23	9	3	4	4	1	07	212	5	1	0	6.46411	0	0.0048	
0.239893	UL	23	9	3	4	4	1	07	212	5	1	0	6.46411	0	0.0048	
0.239982	UL	23	9	3	8	5	1	08	871	15	1	0	14.0762	0	0	
0.239982	UL	23	9	3	8	5	1	08	871	15	1	0	14.0762	0	0	
0.240286	DL	24	0	1	1	1	1	0	4	4	403	28	1	0	57.2761	0	0	
0.241321	UL	24	1	1	0	4	1	02	1623	28	1	0	27.6881	0	0.00119964	
0.241321	UL	24	1	1	0	4	1	02	1623	28	1	0	27.6881	0	0.00119964	
0.241393	UL	24	1	1	4	4	1	07	212	5	1	0	6.47214	0	0.0048	
0.241393	UL	24	1	1	4	4	1	07	212	5	1	0	6.47214	0	0.0048	
0.241482	UL	24	1	1	8	5	1	08	871	15	1	0	14.2153	0	0	
0.241482	UL	24	1	1	8	5	1	08	871	15	1	0	14.2153	0	0	
0.241571	UL	24	1	2	0	4	1	02	1623	28	1	0	27.7555	0	0.00119964	
0.241571	UL	24	1	2	0	4	1	02	1623	28	1	0	27.7555	0	0.00119964	
0.241643	UL	24	1	2	4	4	1	07	212	5	1	0	6.38573	0	0.0048	
0.241643	UL	24	1	2	4	4	1	07	212	5	1	0	6.38573	0	0.0048	
0.241714	UL	24	1	2	8	4	1	08	696	15	1	0	14.2939	0	0	
0.241714	UL	24	1	2	8	4	1	08	696	15	1	0	14.2939	0	0	
0.241821	UL	24	1	3	0	4	1	02	1623	28	1	0	27.6463	0	0.00119964	
0.241821	UL	24	1	3	0	4	1	02	1623	28	1	0	27.6463	0	0.00119964	
0.241893	UL	24	1	3	4	4	1	07	212	5	1	0	6.41357	0	0.0048	
0.241893	UL	24	1	3	4	4	1	07	212	5	1	0	6.41357	0	0.0048	
0.241982	UL	24	1	3	8	5	1	08	871	15	1	0	14.3167	0	0	
0.241982	UL	24	1	3	8	5	1	08	871	15	1	0	14.3167	0	0	
