% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.38275	1	0	5	5	38	3	3	6	1	15	1	0	28	403
0.38275	1	0	2	8	38	3	3	7	1	15	1	0	19	215
0.38275	1	0	1	9	38	3	3	8	1	15	1	0	15	171
0.38275	1	0	3	7	38	3	3	9	2	11	0	1	5	104
0.38275	1	0	3	7	38	3	3	11	2	15	0	1	5	104
0.383	1	0	9	1	38	4	0	0	2	14	1	0	28	810
0.383	1	0	8	2	38	4	0	2	2	14	1	0	28	810
0.383	1	0	7	3	38	4	0	4	2	14	1	0	26	740
0.383	1	0	3	7	38	4	0	6	2	14	1	0	5	104
0.383	1	0	2	8	38	4	0	8	2	14	1	0	19	434
0.383	1	0	1	9	38	4	0	10	3	14	1	0	15	521
0.383	1	0	9	1	38	4	1	0	2	13	1	0	28	810
0.383	1	0	8	2	38	4	1	2	2	13	1	0	28	810
0.383	1	0	7	3	38	4	1	4	2	13	1	0	26	740
0.383	1	0	3	7	38	4	1	6	2	13	1	0	5	104
0.383	1	0	2	8	38	4	1	8	2	13	1	0	19	434
0.383	1	0	1	9	38	4	1	10	3	13	1	0	15	521
0.383	1	0	9	1	38	4	2	0	2	12	1	0	28	810
0.383	1	0	8	2	38	4	2	2	2	12	1	0	28	810
0.383	1	0	7	3	38	4	2	4	2	12	1	0	26	740
0.383	1	0	3	7	38	4	2	6	2	12	1	0	5	104
0.383	1	0	2	8	38	4	2	8	2	12	1	0	19	434
0.383	1	0	1	9	38	4	2	10	3	12	1	0	15	521
0.383	1	0	9	1	38	4	3	0	2	11	1	0	28	810
0.383	1	0	8	2	38	4	3	2	2	11	1	0	28	810
0.383	1	0	7	3	38	4	3	4	2	11	1	0	26	740
0.383	1	0	3	7	38	4	3	6	2	10	1	0	5	104
0.383	1	0	2	8	38	4	3	8	2	11	1	0	19	434
0.383	1	0	1	9	38	4	3	10	3	11	1	0	15	521
0.38525	1	0	9	1	38	6	1	0	2	15	1	0	28	810
0.38525	1	0	8	2	38	6	1	2	2	15	1	0	28	810
0.38525	1	0	7	3	38	6	1	4	2	15	1	0	26	740
0.38525	1	0	4	6	38	6	1	6	1	15	1	0	28	403
0.38525	1	0	2	8	38	6	1	7	2	15	1	0	19	434
0.38525	1	0	1	9	38	6	1	9	1	15	1	0	15	171
0.38525	1	0	3	7	38	6	1	10	2	10	0	1	5	104
0.38525	1	0	5	5	38	6	1	12	1	15	0	1	28	403
0.3855	1	0	9	1	38	6	2	0	2	14	1	0	28	810
0.3855	1	0	8	2	38	6	2	2	2	14	1	0	28	810
0.3855	1	0	7	3	38	6	2	4	2	14	1	0	26	740
0.3855	1	0	3	7	38	6	2	6	2	15	1	0	5	104
0.3855	1	0	2	8	38	6	2	8	2	14	1	0	19	434
0.3855	1	0	1	9	38	6	2	10	3	14	1	0	15	521
0.3855	1	0	9	1	38	6	3	0	2	13	1	0	28	810
0.3855	1	0	8	2	38	6	3	2	2	13	1	0	28	810
0.3855	1	0	7	3	38	6	3	4	2	13	1	0	26	740
0.3855	1	0	3	7	38	6	3	6	2	14	1	0	5	104
0.3855	1	0	2	8	38	6	3	8	2	13	1	0	19	434
0.3855	1	0	1	9	38	6	3	10	3	13	1	0	15	521
0.3855	1	0	9	1	38	7	0	0	2	12	1	0	28	810
0.3855	1	0	8	2	38	7	0	2	2	12	1	0	28	810
0.3855	1	0	7	3	38	7	0	4	2	12	1	0	26	740
0.3855	1	0	3	7	38	7	0	6	2	13	1	0	5	104
0.3855	1	0	2	8	38	7	0	8	2	12	1	0	19	434
0.3855	1	0	1	9	38	7	0	10	3	12	1	0	15	521
0.3855	1	0	9	1	38	7	1	0	2	11	1	0	28	810
0.3855	1	0	8	2	38	7	1	2	2	11	1	0	28	810
0.3855	1	0	7	3	38	7	1	4	2	11	1	0	26	740
0.3855	1	0	3	7	38	7	1	6	2	12	1	0	5	104
0.3855	1	0	2	8	38	7	1	8	2	11	1	0	19	434
0.3855	1	0	1	9	38	7	1	10	2	11	1	0	15	346
0.38775	1	0	9	1	38	8	3	0	2	15	1	0	28	810
0.38775	1	0	8	2	38	8	3	2	2	15	1	0	28	810
0.38775	1	0	7	3	38	8	3	4	2	15	1	0	26	740
0.38775	1	0	5	5	38	8	3	6	2	15	1	0	26	740
0.38775	1	0	3	7	38	8	3	8	1	15	1	0	5	50
0.38775	1	0	2	8	38	8	3	9	1	15	1	0	19	215
0.38775	1	0	1	9	38	8	3	10	3	13	0	1	15	521
0.388	1	0	9	1	38	9	0	0	2	14	1	0	28	810
0.388	1	0	8	2	38	9	0	2	2	14	1	0	28	810
0.388	1	0	7	3	38	9	0	4	2	14	1	0	26	740
0.388	1	0	5	5	38	9	0	6	2	14	1	0	26	740
0.388	1	0	3	7	38	9	0	8	2	14	1	0	5	104
0.388	1	0	2	8	38	9	0	10	2	14	1	0	19	434
0.388	1	0	1	9	38	9	0	12	1	15	1	0	15	171
0.388	1	0	9	1	38	9	1	0	2	13	1	0	28	810
0.388	1	0	8	2	38	9	1	2	2	13	1	0	28	810
0.388	1	0	7	3	38	9	1	4	2	13	1	0	26	740
0.388	1	0	5	5	38	9	1	6	2	13	1	0	26	740
0.388	1	0	3	7	38	9	1	8	2	13	1	0	5	104
0.388	1	0	2	8	38	9	1	10	2	13	1	0	19	434
0.388	1	0	1	9	38	9	1	12	1	14	1	0	15	171
0.388	1	0	9	1	38	9	2	0	2	12	1	0	28	810
0.388	1	0	8	2	38	9	2	2	2	12	1	0	28	810
0.388	1	0	7	3	38	9	2	4	2	12	1	0	26	740
0.388	1	0	3	7	38	9	2	6	2	12	1	0	5	104
0.388	1	0	2	8	38	9	2	8	2	12	1	0	19	434
0.388	1	0	1	9	38	9	2	10	3	12	1	0	15	521
0.388	1	0	9	1	38	9	3	0	2	11	1	0	28	810
0.388	1	0	8	2	38	9	3	2	2	11	1	0	28	810
0.388	1	0	7	3	38	9	3	4	2	11	1	0	26	740
0.388	1	0	3	7	38	9	3	6	2	11	1	0	5	104
0.388	1	0	2	8	38	9	3	8	2	11	1	0	19	434
0.388	1	0	1	9	38	9	3	10	3	11	1	0	15	521
0.39025	1	0	9	1	39	1	1	0	2	15	1	0	28	810
0.39025	1	0	8	2	39	1	1	2	2	15	1	0	28	810
0.39025	1	0	7	3	39	1	1	4	2	15	1	0	26	740
0.39025	1	0	2	8	39	1	1	6	2	15	1	0	19	434
0.39025	1	0	3	7	39	1	1	8	2	12	0	1	5	104
0.39025	1	0	1	9	39	1	1	10	1	15	0	1	15	171
0.39025	1	0	5	5	39	1	1	11	2	15	0	1	26	740
0.3905	1	0	9	1	39	1	2	0	2	14	1	0	28	810
0.3905	1	0	8	2	39	1	2	2	2	14	1	0	28	810
0.3905	1	0	7	3	39	1	2	4	2	14	1	0	26	740
0.3905	1	0	5	5	39	1	2	6	1	14	1	0	25	346
0.3905	1	0	3	7	39	1	2	7	2	15	1	0	5	104
0.3905	1	0	2	8	39	1	2	9	2	14	1	0	19	434
0.3905	1	0	1	9	39	1	2	11	2	14	1	0	14	311
0.3905	1	0	9	1	39	1	3	0	2	13	1	0	28	810
0.3905	1	0	8	2	39	1	3	2	2	13	1	0	28	810
0.3905	1	0	7	3	39	1	3	4	2	13	1	0	26	740
0.3905	1	0	3	7	39	1	3	6	2	14	1	0	5	104
0.3905	1	0	2	8	39	1	3	8	2	13	1	0	19	434
0.3905	1	0	1	9	39	1	3	10	3	13	1	0	14	469
0.3905	1	0	9	1	39	2	0	0	2	12	1	0	28	810
0.3905	1	0	8	2	39	2	0	2	2	12	1	0	28	810
0.3905	1	0	7	3	39	2	0	4	2	12	1	0	26	740
0.3905	1	0	3	7	39	2	0	6	2	13	1	0	5	104
0.3905	1	0	2	8	39	2	0	8	2	12	1	0	19	434
0.3905	1	0	1	9	39	2	0	10	3	12	1	0	14	469
0.3905	1	0	9	1	39	2	1	0	2	11	1	0	28	810
0.3905	1	0	8	2	39	2	1	2	2	11	1	0	28	810
0.3905	1	0	7	3	39	2	1	4	2	11	1	0	26	740
0.3905	1	0	3	7	39	2	1	6	2	11	1	0	5	104
0.3905	1	0	2	8	39	2	1	8	2	11	1	0	19	434
0.3905	1	0	1	9	39	2	1	10	3	11	1	0	14	469
0.39275	1	0	9	1	39	3	3	0	2	15	1	0	28	810
0.39275	1	0	8	2	39	3	3	2	2	15	1	0	28	810
0.39275	1	0	7	3	39	3	3	4	2	15	1	0	26	740
0.39275	1	0	6	4	39	3	3	6	1	15	1	0	28	403
0.39275	1	0	4	6	39	3	3	7	1	15	1	0	28	403
0.39275	1	0	2	8	39	3	3	8	2	15	1	0	19	434
0.39275	1	0	1	9	39	3	3	10	1	15	1	0	14	154
0.39275	1	0	3	7	39	3	3	11	2	14	0	1	5	104
0.393	1	0	9	1	39	4	0	0	2	14	1	0	28	810
0.393	1	0	8	2	39	4	0	2	2	14	1	0	28	810
0.393	1	0	7	3	39	4	0	4	2	14	1	0	26	740
0.393	1	0	3	7	39	4	0	6	2	15	1	0	5	104
0.393	1	0	2	8	39	4	0	8	2	14	1	0	19	434
0.393	1	0	1	9	39	4	0	10	3	14	1	0	14	469
0.393	1	0	9	1	39	4	1	0	2	13	1	0	28	810
0.393	1	0	8	2	39	4	1	2	2	13	1	0	28	810
0.393	1	0	7	3	39	4	1	4	2	13	1	0	26	740
0.393	1	0	3	7	39	4	1	6	2	13	1	0	5	104
0.393	1	0	2	8	39	4	1	8	2	13	1	0	19	434
0.393	1	0	1	9	39	4	1	10	3	13	1	0	14	469
0.393	1	0	9	1	39	4	2	0	2	12	1	0	28	810
0.393	1	0	8	2	39	4	2	2	2	12	1	0	28	810
0.393	1	0	7	3	39	4	2	4	2	12	1	0	26	740
0.393	1	0	3	7	39	4	2	6	2	12	1	0	5	104
0.393	1	0	2	8	39	4	2	8	2	12	1	0	19	434
0.393	1	0	1	9	39	4	2	10	3	12	1	0	14	469
0.393	1	0	9	1	39	4	3	0	2	11	1	0	28	810
0.393	1	0	8	2	39	4	3	2	2	11	1	0	28	810
0.393	1	0	7	3	39	4	3	4	2	11	1	0	26	740
0.393	1	0	3	7	39	4	3	6	2	11	1	0	5	104
0.393	1	0	2	8	39	4	3	8	2	11	1	0	19	434
0.393	1	0	1	9	39	4	3	10	3	11	1	0	14	469
0.39525	1	0	9	1	39	6	1	0	2	15	1	0	28	810
0.39525	1	0	8	2	39	6	1	2	2	15	1	0	28	810
0.39525	1	0	7	3	39	6	1	4	2	15	1	0	26	740
0.39525	1	0	6	4	39	6	1	6	1	15	1	0	28	403
0.39525	1	0	5	5	39	6	1	7	1	15	1	0	25	346
0.39525	1	0	4	6	39	6	1	8	1	15	1	0	28	403
0.39525	1	0	2	8	39	6	1	9	1	15	1	0	19	215
0.39525	1	0	1	9	39	6	1	10	1	15	1	0	14	154
0.39525	1	0	3	7	39	6	1	11	2	13	0	1	5	104
0.3955	1	0	9	1	39	6	2	0	2	14	1	0	28	810
0.3955	1	0	8	2	39	6	2	2	2	14	1	0	28	810
0.3955	1	0	7	3	39	6	2	4	2	14	1	0	26	740
0.3955	1	0	4	6	39	6	2	6	2	14	1	0	28	810
0.3955	1	0	3	7	39	6	2	8	2	15	1	0	5	104
0.3955	1	0	2	8	39	6	2	10	2	14	1	0	19	434
0.3955	1	0	1	9	39	6	2	12	1	14	1	0	14	154
0.3955	1	0	9	1	39	6	3	0	2	13	1	0	28	810
0.3955	1	0	8	2	39	6	3	2	2	13	1	0	28	810
0.3955	1	0	7	3	39	6	3	4	2	13	1	0	26	740
0.3955	1	0	4	6	39	6	3	6	1	13	1	0	28	403
0.3955	1	0	3	7	39	6	3	7	2	14	1	0	5	104
0.3955	1	0	2	8	39	6	3	9	2	13	1	0	19	434
0.3955	1	0	1	9	39	6	3	11	2	13	1	0	14	311
0.3955	1	0	9	1	39	7	0	0	2	12	1	0	28	810
0.3955	1	0	8	2	39	7	0	2	2	12	1	0	28	810
0.3955	1	0	7	3	39	7	0	4	2	12	1	0	26	740
0.3955	1	0	3	7	39	7	0	6	2	12	1	0	5	104
0.3955	1	0	2	8	39	7	0	8	2	12	1	0	19	434
0.3955	1	0	1	9	39	7	0	10	3	12	1	0	14	469
0.3955	1	0	9	1	39	7	1	0	2	11	1	0	28	810
0.3955	1	0	8	2	39	7	1	2	2	11	1	0	28	810
0.3955	1	0	7	3	39	7	1	4	2	11	1	0	26	740
0.3955	1	0	3	7	39	7	1	6	2	11	1	0	5	104
0.3955	1	0	2	8	39	7	1	8	2	11	1	0	19	434
0.3955	1	0	1	9	39	7	1	10	3	11	1	0	14	469
0.39775	1	0	9	1	39	8	3	0	2	15	1	0	28	810
0.39775	1	0	8	2	39	8	3	2	1	15	1	0	28	403
0.39775	1	0	7	3	39	8	3	3	1	15	1	0	26	368
0.39775	1	0	6	4	39	8	3	4	1	15	1	0	28	403
0.39775	1	0	5	5	39	8	3	5	1	15	1	0	25	346
0.39775	1	0	4	6	39	8	3	6	1	15	1	0	28	403
0.39775	1	0	2	8	39	8	3	7	1	15	1	0	19	215
0.39775	1	0	1	9	39	8	3	8	1	15	1	0	14	154
0.39775	1	0	3	7	39	8	3	9	2	12	0	1	5	104
0.39775	1	0	3	7	39	8	3	11	2	14	0	1	5	104
0.398	1	0	9	1	39	9	0	0	2	14	1	0	28	810
0.398	1	0	8	2	39	9	0	2	2	14	1	0	28	810
0.398	1	0	6	4	39	9	0	4	2	14	1	0	28	810
0.398	1	0	3	7	39	9	0	6	2	15	1	0	5	104
0.398	1	0	2	8	39	9	0	8	2	14	1	0	19	434
0.398	1	0	1	9	39	9	0	10	2	14	1	0	14	311
0.398	1	0	9	1	39	9	1	0	2	13	1	0	28	810
0.398	1	0	8	2	39	9	1	2	2	13	1	0	28	810
0.398	1	0	7	3	39	9	1	4	2	14	1	0	26	740
0.398	1	0	6	4	39	9	1	6	1	13	1	0	28	403
0.398	1	0	3	7	39	9	1	7	2	13	1	0	5	104
0.398	1	0	2	8	39	9	1	9	2	13	1	0	19	434
0.398	1	0	1	9	39	9	1	11	2	13	1	0	14	311
0.398	1	0	9	1	39	9	2	0	2	12	1	0	28	810
0.398	1	0	8	2	39	9	2	2	2	12	1	0	28	810
0.398	1	0	7	3	39	9	2	4	2	13	1	0	26	740
0.398	1	0	3	7	39	9	2	6	2	11	1	0	5	104
0.398	1	0	2	8	39	9	2	8	2	12	1	0	19	434
0.398	1	0	1	9	39	9	2	10	3	12	1	0	14	469
0.398	1	0	9	1	39	9	3	0	2	11	1	0	28	810
0.398	1	0	8	2	39	9	3	2	2	11	1	0	28	810
0.398	1	0	7	3	39	9	3	4	2	12	1	0	26	740
0.398	1	0	3	7	39	9	3	6	2	10	1	0	5	104
0.398	1	0	2	8	39	9	3	8	2	11	1	0	19	434
0.398	1	0	1	9	39	9	3	10	3	11	1	0	14	469
0.40025	1	0	9	1	40	1	1	0	2	15	1	0	28	810
0.40025	1	0	8	2	40	1	1	2	2	15	1	0	28	810
0.40025	1	0	7	3	40	1	1	4	2	15	1	0	26	740
0.40025	1	0	2	8	40	1	1	6	2	15	1	0	19	434
0.40025	1	0	1	9	40	1	1	8	1	15	1	0	14	154
0.40025	1	0	3	7	40	1	1	9	2	11	0	1	5	104
0.40025	1	0	3	7	40	1	1	11	2	13	0	1	5	104
0.4005	1	0	9	1	40	1	2	0	2	14	1	0	28	810
0.4005	1	0	8	2	40	1	2	2	2	14	1	0	28	810
0.4005	1	0	7	3	40	1	2	4	2	14	1	0	26	740
0.4005	1	0	3	7	40	1	2	6	3	15	1	0	5	158
0.4005	1	0	2	8	40	1	2	9	3	14	1	0	19	652
0.4005	1	0	9	1	40	1	3	0	2	13	1	0	28	810
0.4005	1	0	8	2	40	1	3	2	2	13	1	0	28	810
0.4005	1	0	7	3	40	1	3	4	2	13	1	0	26	740
0.4005	1	0	3	7	40	1	3	6	2	14	1	0	5	104
0.4005	1	0	2	8	40	1	3	8	2	13	1	0	19	434
0.4005	1	0	1	9	40	1	3	10	3	14	1	0	14	469
0.4005	1	0	9	1	40	2	0	0	2	12	1	0	28	810
0.4005	1	0	8	2	40	2	0	2	2	12	1	0	28	810
0.4005	1	0	7	3	40	2	0	4	2	12	1	0	26	740
0.4005	1	0	3	7	40	2	0	6	2	12	1	0	5	104
0.4005	1	0	2	8	40	2	0	8	2	12	1	0	19	434
0.4005	1	0	1	9	40	2	0	10	3	13	1	0	14	469
0.4005	1	0	9	1	40	2	1	0	2	11	1	0	28	810
0.4005	1	0	8	2	40	2	1	2	2	11	1	0	28	810
0.4005	1	0	7	3	40	2	1	4	2	11	1	0	26	740
0.4005	1	0	3	7	40	2	1	6	2	10	1	0	5	104
0.4005	1	0	2	8	40	2	1	8	2	11	1	0	19	434
0.4005	1	0	1	9	40	2	1	10	3	12	1	0	14	469
0.40275	1	0	9	1	40	3	3	0	2	15	1	0	28	810
0.40275	1	0	7	3	40	3	3	2	2	15	1	0	26	740
0.40275	1	0	2	8	40	3	3	4	3	15	1	0	19	652
0.40275	1	0	1	9	40	3	3	7	3	15	1	0	14	469
0.40275	1	0	3	7	40	3	3	10	2	12	0	1	5	104
0.403	1	0	9	1	40	4	0	0	2	14	1	0	28	810
0.403	1	0	8	2	40	4	0	2	2	15	1	0	28	810
0.403	1	0	7	3	40	4	0	4	2	14	1	0	26	740
0.403	1	0	3	7	40	4	0	6	2	15	1	0	5	104
0.403	1	0	2	8	40	4	0	8	2	14	1	0	19	434
0.403	1	0	1	9	40	4	0	10	3	14	1	0	14	469
0.403	1	0	9	1	40	4	1	0	2	13	1	0	28	810
0.403	1	0	8	2	40	4	1	2	2	14	1	0	28	810
0.403	1	0	7	3	40	4	1	4	2	13	1	0	26	740
0.403	1	0	3	7	40	4	1	6	2	14	1	0	5	104
0.403	1	0	2	8	40	4	1	8	2	13	1	0	19	434
0.403	1	0	1	9	40	4	1	10	3	13	1	0	14	469
0.403	1	0	9	1	40	4	2	0	2	12	1	0	28	810
0.403	1	0	8	2	40	4	2	2	2	13	1	0	28	810
0.403	1	0	7	3	40	4	2	4	2	12	1	0	26	740
0.403	1	0	3	7	40	4	2	6	2	13	1	0	5	104
0.403	1	0	2	8	40	4	2	8	2	12	1	0	19	434
0.403	1	0	1	9	40	4	2	10	3	12	1	0	14	469
0.403	1	0	9	1	40	4	3	0	2	11	1	0	28	810
0.403	1	0	8	2	40	4	3	2	2	12	1	0	28	810
0.403	1	0	7	3	40	4	3	4	2	11	1	0	26	740
0.403	1	0	2	8	40	4	3	6	3	11	1	0	19	652
0.403	1	0	1	9	40	4	3	9	3	11	1	0	14	469
0.40525	1	0	9	1	40	6	1	0	2	15	1	0	28	810
0.40525	1	0	8	2	40	6	1	2	2	15	1	0	28	810
0.40525	1	0	7	3	40	6	1	4	2	15	1	0	26	740
0.40525	1	0	6	4	40	6	1	6	1	15	1	0	28	403
0.40525	1	0	5	5	40	6	1	7	1	15	1	0	25	346
0.40525	1	0	4	6	40	6	1	8	1	15	1	0	28	403
0.40525	1	0	2	8	40	6	1	9	1	15	1	0	19	215
0.40525	1	0	1	9	40	6	1	10	1	15	1	0	14	154
0.40525	1	0	3	7	40	6	1	11	2	15	0	1	5	104
0.4055	1	0	9	1	40	6	2	0	2	14	1	0	28	810
0.4055	1	0	8	2	40	6	2	2	2	14	1	0	28	810
0.4055	1	0	7	3	40	6	2	4	2	14	1	0	26	740
0.4055	1	0	3	7	40	6	2	6	2	14	1	0	5	104
0.4055	1	0	2	8	40	6	2	8	2	14	1	0	19	434
0.4055	1	0	1	9	40	6	2	10	2	14	1	0	14	311
0.4055	1	0	9	1	40	6	3	0	2	13	1	0	28	810
0.4055	1	0	8	2	40	6	3	2	2	13	1	0	28	810
0.4055	1	0	7	3	40	6	3	4	2	13	1	0	26	740
0.4055	1	0	3	7	40	6	3	6	2	13	1	0	5	104
0.4055	1	0	2	8	40	6	3	8	2	13	1	0	19	434
0.4055	1	0	1	9	40	6	3	10	3	13	1	0	14	469
0.4055	1	0	9	1	40	7	0	0	2	12	1	0	28	810
0.4055	1	0	8	2	40	7	0	2	2	12	1	0	28	810
0.4055	1	0	7	3	40	7	0	4	2	12	1	0	26	740
0.4055	1	0	3	7	40	7	0	6	2	12	1	0	5	104
0.4055	1	0	2	8	40	7	0	8	2	12	1	0	19	434
0.4055	1	0	1	9	40	7	0	10	2	12	1	0	14	311
0.4055	1	0	9	1	40	7	1	0	2	11	1	0	28	810
0.4055	1	0	8	2	40	7	1	2	2	11	1	0	28	810
0.4055	1	0	7	3	40	7	1	4	2	11	1	0	26	740
0.4055	1	0	3	7	40	7	1	6	2	11	1	0	5	104
0.4055	1	0	2	8	40	7	1	8	2	11	1	0	19	434
0.4055	1	0	1	9	40	7	1	10	3	11	1	0	14	469
0.40775	1	0	9	1	40	8	3	0	2	15	1	0	28	810
0.40775	1	0	8	2	40	8	3	2	2	15	1	0	28	810
0.40775	1	0	7	3	40	8	3	4	2	15	1	0	26	740
0.40775	1	0	6	4	40	8	3	6	1	15	1	0	28	403
0.40775	1	0	5	5	40	8	3	7	2	15	1	0	26	740
0.40775	1	0	3	7	40	8	3	9	2	15	1	0	4	84
0.40775	1	0	2	8	40	8	3	11	1	15	1	0	19	215
0.40775	1	0	1	9	40	8	3	12	1	15	1	0	14	154
0.408	1	0	9	1	40	9	0	0	2	14	1	0	28	810
0.408	1	0	8	2	40	9	0	2	2	14	1	0	28	810
0.408	1	0	7	3	40	9	0	4	2	14	1	0	26	740
0.408	1	0	5	5	40	9	0	6	2	14	1	0	26	740
0.408	1	0	3	7	40	9	0	8	2	14	1	0	4	84
0.408	1	0	2	8	40	9	0	10	2	14	1	0	19	434
0.408	1	0	1	9	40	9	0	12	1	14	1	0	14	154
0.408	1	0	9	1	40	9	1	0	2	13	1	0	28	810
0.408	1	0	8	2	40	9	1	2	2	13	1	0	28	810
0.408	1	0	7	3	40	9	1	4	2	13	1	0	26	740
0.408	1	0	3	7	40	9	1	6	2	13	1	0	4	84
0.408	1	0	2	8	40	9	1	8	2	13	1	0	19	434
0.408	1	0	1	9	40	9	1	10	3	13	1	0	14	469
0.408	1	0	8	2	40	9	2	0	2	12	1	0	28	810
0.408	1	0	7	3	40	9	2	2	2	12	1	0	26	740
0.408	1	0	3	7	40	9	2	4	2	12	1	0	4	84
0.408	1	0	2	8	40	9	2	6	3	12	1	0	19	652
0.408	1	0	1	9	40	9	2	9	3	12	1	0	14	469
0.408	1	0	9	1	40	9	3	0	2	12	1	0	28	810
0.408	1	0	8	2	40	9	3	2	2	11	1	0	28	810
0.408	1	0	7	3	40	9	3	4	2	11	1	0	26	740
0.408	1	0	3	7	40	9	3	6	2	11	1	0	4	84
0.408	1	0	2	8	40	9	3	8	2	11	1	0	19	434
0.408	1	0	1	9	40	9	3	10	3	11	1	0	14	469
0.41025	1	0	9	1	41	1	1	0	2	15	1	0	28	810
0.41025	1	0	8	2	41	1	1	2	2	15	1	0	28	810
0.41025	1	0	7	3	41	1	1	4	2	15	1	0	26	740
0.41025	1	0	5	5	41	1	1	6	1	15	1	0	27	386
0.41025	1	0	4	6	41	1	1	7	1	15	1	0	28	403
0.41025	1	0	3	7	41	1	1	8	2	15	1	0	4	84
0.41025	1	0	2	8	41	1	1	10	2	15	1	0	19	434
0.41025	1	0	1	9	41	1	1	12	1	15	1	0	14	154
0.4105	1	0	9	1	41	1	2	0	2	14	1	0	28	810
0.4105	1	0	8	2	41	1	2	2	2	14	1	0	28	810
0.4105	1	0	7	3	41	1	2	4	2	14	1	0	26	740
0.4105	1	0	3	7	41	1	2	6	2	14	1	0	4	84
0.4105	1	0	2	8	41	1	2	8	2	14	1	0	19	434
0.4105	1	0	1	9	41	1	2	10	3	14	1	0	14	469
0.4105	1	0	9	1	41	1	3	0	2	13	1	0	28	810
0.4105	1	0	8	2	41	1	3	2	2	13	1	0	28	810
0.4105	1	0	7	3	41	1	3	4	2	13	1	0	26	740
0.4105	1	0	3	7	41	1	3	6	2	13	1	0	4	84
0.4105	1	0	2	8	41	1	3	8	2	13	1	0	19	434
0.4105	1	0	1	9	41	1	3	10	3	13	1	0	14	469
0.4105	1	0	9	1	41	2	0	0	2	12	1	0	28	810
0.4105	1	0	8	2	41	2	0	2	2	12	1	0	28	810
0.4105	1	0	7	3	41	2	0	4	2	12	1	0	26	740
0.4105	1	0	3	7	41	2	0	6	3	12	1	0	4	128
0.4105	1	0	1	9	41	2	0	9	3	12	1	0	14	469
0.4105	1	0	9	1	41	2	1	0	2	11	1	0	28	810
0.4105	1	0	8	2	41	2	1	2	2	11	1	0	28	810
0.4105	1	0	7	3	41	2	1	4	2	11	1	0	26	740
0.4105	1	0	3	7	41	2	1	6	2	11	1	0	4	84
0.4105	1	0	2	8	41	2	1	8	2	12	1	0	19	434
0.4105	1	0	1	9	41	2	1	10	3	11	1	0	14	469
0.41275	1	0	9	1	41	3	3	0	2	15	1	0	28	810
0.41275	1	0	8	2	41	3	3	2	2	15	1	0	28	810
0.41275	1	0	7	3	41	3	3	4	2	15	1	0	26	740
0.41275	1	0	3	7	41	3	3	6	2	15	1	0	4	84
0.41275	1	0	2	8	41	3	3	8	2	15	1	0	19	434
0.41275	1	0	1	9	41	3	3	10	3	15	1	0	14	469
0.413	1	0	9	1	41	4	0	0	2	14	1	0	28	810
0.413	1	0	8	2	41	4	0	2	2	14	1	0	28	810
0.413	1	0	7	3	41	4	0	4	2	14	1	0	26	740
0.413	1	0	3	7	41	4	0	6	2	14	1	0	4	84
0.413	1	0	2	8	41	4	0	8	2	14	1	0	19	434
0.413	1	0	1	9	41	4	0	10	3	14	1	0	14	469
0.413	1	0	9	1	41	4	1	0	2	13	1	0	28	810
0.413	1	0	8	2	41	4	1	2	2	13	1	0	28	810
0.413	1	0	7	3	41	4	1	4	2	13	1	0	26	740
0.413	1	0	3	7	41	4	1	6	2	13	1	0	4	84
0.413	1	0	2	8	41	4	1	8	2	13	1	0	19	434
0.413	1	0	1	9	41	4	1	10	3	13	1	0	14	469
0.413	1	0	9	1	41	4	2	0	2	12	1	0	28	810
0.413	1	0	8	2	41	4	2	2	2	12	1	0	28	810
0.413	1	0	7	3	41	4	2	4	2	12	1	0	26	740
0.413	1	0	3	7	41	4	2	6	2	12	1	0	4	84
0.413	1	0	2	8	41	4	2	8	2	12	1	0	19	434
0.413	1	0	1	9	41	4	2	10	3	12	1	0	14	469
0.413	1	0	9	1	41	4	3	0	2	11	1	0	28	810
0.413	1	0	8	2	41	4	3	2	2	11	1	0	28	810
0.413	1	0	7	3	41	4	3	4	2	11	1	0	26	740
0.413	1	0	3	7	41	4	3	6	2	11	1	0	4	84
0.413	1	0	2	8	41	4	3	8	2	11	1	0	19	434
0.413	1	0	1	9	41	4	3	10	3	11	1	0	14	469
0.41525	1	0	9	1	41	6	1	0	2	15	1	0	28	810
0.41525	1	0	8	2	41	6	1	2	2	15	1	0	28	810
0.41525	1	0	7	3	41	6	1	4	2	15	1	0	26	740
0.41525	1	0	4	6	41	6	1	6	1	15	1	0	28	403
0.41525	1	0	3	7	41	6	1	7	2	15	1	0	4	84
0.41525	1	0	2	8	41	6	1	9	2	15	1	0	19	434
0.41525	1	0	1	9	41	6	1	11	2	15	1	0	14	311
0.4155	1	0	9	1	41	6	2	0	2	14	1	0	28	810
0.4155	1	0	8	2	41	6	2	2	2	14	1	0	28	810
0.4155	1	0	7	3	41	6	2	4	2	14	1	0	26	740
0.4155	1	0	3	7	41	6	2	6	2	14	1	0	4	84
0.4155	1	0	2	8	41	6	2	8	2	14	1	0	19	434
0.4155	1	0	1	9	41	6	2	10	3	14	1	0	14	469
0.4155	1	0	9	1	41	6	3	0	2	13	1	0	28	810
0.4155	1	0	8	2	41	6	3	2	2	13	1	0	28	810
